state,action,successor,state_rank,successor_rank,abstract_state,abstract_successor,state_comp_states,successor_comp_states,component_names,is_controllable_action,action_has_index,successor_is_deadlock,successor_is_error,is_uncontrollable_state,is_uncontrollable_successor
784,0.setPos.1.4,759,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.4.1--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.4.1--, Dispatcher_Dispatcher, 0:Piece_Pos.2.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[12, 86, 15, 0, 0, 0, 0, 0]","[12, 0, 4, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
785,0.getPos.2.4,786,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.4.1--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.4.1--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[12, 104, 15, 0, 0, 0, 0, 0]","[12, 115, 15, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
786,1.getPos.3.4,787,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.4.1--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.4.1--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[12, 115, 15, 0, 0, 0, 0, 0]","[12, 116, 15, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
786,0.setPos.3.4,665,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.4.1--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.4.1--, Dispatcher_Dispatcher, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[12, 115, 15, 0, 0, 0, 0, 0]","[12, 0, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
787,1.setPos.4.4,788,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.4.1--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[12, 116, 15, 0, 0, 0, 0, 0]","[10, 117, 15, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
788,0.setPos.3.4,789,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Dispatcher, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 117, 15, 0, 0, 0, 0, 0]","[10, 0, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
789,startSafeCheck,790,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Dispatcher, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 0, 12, 0, 0, 0, 0, 0]","[10, 1, 12, 0, 1, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
790,0.getPos.3.4,791,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 1, 12, 0, 1, 0, 0, 0]","[10, 1, 12, 0, 13, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
791,1.getPos.4.4,792,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 1, 12, 0, 13, 0, 0, 0]","[10, 1, 12, 0, 3, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
792,checkSafeOk,793,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_LiveChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 1, 12, 0, 3, 0, 0, 0]","[10, 2, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
793,startLiveCheck,794,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_LiveChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 2, 12, 0, 0, 0, 0, 0]","[10, 3, 12, 1, 0, 1, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
794,1.getPos.4.4,795,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 3, 12, 1, 0, 1, 0, 0]","[10, 3, 12, 2, 0, 2, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
795,checkLiveDone,796,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 3, 12, 2, 0, 2, 0, 0]","[10, 4, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
796,left,799,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 4, 12, 0, 0, 0, 0, 0]","[10, 38, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
796,up,1029,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 4, 12, 0, 0, 0, 0, 0]","[10, 71, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
796,right,797,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 4, 12, 0, 0, 0, 0, 0]","[10, 5, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
796,down,1031,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 4, 12, 0, 0, 0, 0, 0]","[10, 104, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
797,0.getPos.3.4,798,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 5, 12, 0, 0, 0, 0, 0]","[10, 30, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,true,false,false,false
799,0.getPos.3.4,800,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 38, 12, 0, 0, 0, 0, 0]","[10, 63, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
800,0.setPos.3.3,801,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Dispatcher, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 63, 12, 0, 0, 0, 0, 0]","[10, 0, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
801,startSafeCheck,802,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Dispatcher, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 0, 14, 0, 0, 0, 0, 0]","[10, 1, 14, 0, 1, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
802,0.getPos.3.3,803,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 1, 14, 0, 1, 0, 0, 0]","[10, 1, 14, 0, 15, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
803,1.getPos.4.4,804,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 1, 14, 0, 15, 0, 0, 0]","[10, 1, 14, 0, 3, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
804,checkSafeOk,805,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_LiveChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 1, 14, 0, 3, 0, 0, 0]","[10, 2, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
805,startLiveCheck,806,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_LiveChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 2, 14, 0, 0, 0, 0, 0]","[10, 3, 14, 1, 0, 1, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
806,1.getPos.4.4,807,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 3, 14, 1, 0, 1, 0, 0]","[10, 3, 14, 2, 0, 2, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
807,checkLiveDone,808,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 3, 14, 2, 0, 2, 0, 0]","[10, 4, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
808,left,811,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 4, 14, 0, 0, 0, 0, 0]","[10, 38, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
808,up,1025,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 4, 14, 0, 0, 0, 0, 0]","[10, 71, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
808,right,809,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 4, 14, 0, 0, 0, 0, 0]","[10, 5, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
808,down,1027,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_SafeChecking, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 4, 14, 0, 0, 0, 0, 0]","[10, 104, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
809,0.getPos.3.3,810,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.3--, Dispatcher_Play, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[10, 5, 14, 0, 0, 0, 0, 0]","[10, 31, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
